entity_type,id_a,name_a,id_b,name_b,key_a,key_b,resemblance,measure,merged,documents_a,documents_b
company,co0001,M/S. Niaz Traders,co0085,"NIAZ-NOONA-KTA JV ( JVCA Partners [Business Share]: KHOKAN TRADING AGENCY [0.000%] , Noona Traders [0.000%] , M/S. Niaz Traders [0.000%] )",NIAZ TRADERS,NIAZ NOONA KTA JV JVCA PARTNERS BUSINESS SHARE KHOKAN TRADING AGENCY 0 000 NOONA TRADERS 0 000 M S NIAZ TRADERS 0 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1000267.pdf;Contract_Awards_PDFs/Tender_1035179.pdf;Contract_Awards_PDFs/Tender_1044320.pdf;Contract_Awards_PDFs/Tender_1082525.pdf;Contract_Awards_PDFs/Tender_293018.pdf,Contract_Awards_PDFs/Tender_119326.pdf
company,co0001,M/S. Niaz Traders,co0157,"NIAZ-NOONA JV. ( JVCA Partners [Business Share]: Noona Traders [51.000%] , M/S. Niaz Traders [49.000%] )",NIAZ TRADERS,NIAZ NOONA JV JVCA PARTNERS BUSINESS SHARE NOONA TRADERS 51 000 M S NIAZ TRADERS 49 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1000267.pdf;Contract_Awards_PDFs/Tender_1035179.pdf;Contract_Awards_PDFs/Tender_1044320.pdf;Contract_Awards_PDFs/Tender_1082525.pdf;Contract_Awards_PDFs/Tender_293018.pdf,Contract_Awards_PDFs/Tender_292111.pdf
company,co0001,M/S. Niaz Traders,co0260,"National Development Engineers Ltd. - M/S. Niaz Traders JV (NDE-NT JV) ( JVCA Partners [Business Share]: NATIONAL DEVELOPMENT ENGINEERS LTD. [20.000%] , M/S. Niaz Traders [80.000%] )",NIAZ TRADERS,NATIONAL DEVELOPMENT ENGINEERS LTD M S NIAZ TRADERS JV NDE NT JV JVCA PARTNERS BUSINESS SHARE NATIONAL DEVELOPMENT ENGINEERS LTD 20 000 M S NIAZ TRADERS 80 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1000267.pdf;Contract_Awards_PDFs/Tender_1035179.pdf;Contract_Awards_PDFs/Tender_1044320.pdf;Contract_Awards_PDFs/Tender_1082525.pdf;Contract_Awards_PDFs/Tender_293018.pdf,Contract_Awards_PDFs/Tender_857646.pdf
company,co0003,Momotaj Engineers Ltd.,co0184,"Rafiq Construction Co. (Pvt.) Ltd. - Haider & Co-Momotaj Engineers Ltd (JV) ( JVCA Partners [Business Share]: HAIDER & CO. [25.000%] , Momotaj Engineers Ltd. [25.000%] , Rafiq Construction Co. (Pvt.) Ltd. [50.000%] )",MOMOTAJ ENGINEERS LTD,RAFIQ CONSTRUCTION CO PVT LTD HAIDER CO MOMOTAJ ENGINEERS LTD JV JVCA PARTNERS BUSINESS SHARE HAIDER CO 25 000 MOMOTAJ ENGINEERS LTD 25 000 RAFIQ CONSTRUCTION CO PVT LTD 50 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1000945.pdf;Contract_Awards_PDFs/Tender_1081213.pdf;Contract_Awards_PDFs/Tender_199891.pdf;Contract_Awards_PDFs/Tender_431689.pdf;Contract_Awards_PDFs/Tender_431697.pdf,Contract_Awards_PDFs/Tender_476403.pdf
company,co0005,Aliza Enterprise,co0109,M/S. Maliha Enterprise,ALIZA ENTERPRISE,MALIHA ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1001460.pdf;Contract_Awards_PDFs/Tender_1001461.pdf;Contract_Awards_PDFs/Tender_1008545.pdf;Contract_Awards_PDFs/Tender_1082495.pdf;Contract_Awards_PDFs/Tender_1083760.pdf,Contract_Awards_PDFs/Tender_134910.pdf;Contract_Awards_PDFs/Tender_661888.pdf;Contract_Awards_PDFs/Tender_690870.pdf;Contract_Awards_PDFs/Tender_755479.pdf;Contract_Awards_PDFs/Tender_870252.pdf
company,co0013,HAIDER & CO.,co0184,"Rafiq Construction Co. (Pvt.) Ltd. - Haider & Co-Momotaj Engineers Ltd (JV) ( JVCA Partners [Business Share]: HAIDER & CO. [25.000%] , Momotaj Engineers Ltd. [25.000%] , Rafiq Construction Co. (Pvt.) Ltd. [50.000%] )",HAIDER CO,RAFIQ CONSTRUCTION CO PVT LTD HAIDER CO MOMOTAJ ENGINEERS LTD JV JVCA PARTNERS BUSINESS SHARE HAIDER CO 25 000 MOMOTAJ ENGINEERS LTD 25 000 RAFIQ CONSTRUCTION CO PVT LTD 50 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1007300.pdf;Contract_Awards_PDFs/Tender_1008547.pdf;Contract_Awards_PDFs/Tender_1071058.pdf;Contract_Awards_PDFs/Tender_431706.pdf;Contract_Awards_PDFs/Tender_827548.pdf,Contract_Awards_PDFs/Tender_476403.pdf
company,co0014,T.S Enterprise,co0016,M/S. A. R. Enterprise,T S ENTERPRISE,A R ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf
company,co0014,T.S Enterprise,co0034,M/S M R Enterprise,T S ENTERPRISE,M R ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_1024374.pdf;Contract_Awards_PDFs/Tender_1039767.pdf;Contract_Awards_PDFs/Tender_976291.pdf;Contract_Awards_PDFs/Tender_976770.pdf
company,co0014,T.S Enterprise,co0044,S.A Enterprise,T S ENTERPRISE,S A ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_1037582.pdf
company,co0014,T.S Enterprise,co0047,"KSBL-TSE JOINT VENTURE ( JVCA Partners [Business Share]: Khan and Sons (Bangladesh) Limited [51.000%] , T.S Enterprise [49.000%] )",T S ENTERPRISE,KSBL TSE JOINT VENTURE JVCA PARTNERS BUSINESS SHARE KHAN AND SONS BANGLADESH LIMITED 51 000 T S ENTERPRISE 49 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_1060890.pdf
company,co0014,T.S Enterprise,co0132,M/S. R.S. Enterprise,T S ENTERPRISE,R S ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_189939.pdf
company,co0014,T.S Enterprise,co0215,M/s J S Enterprise,T S ENTERPRISE,J S ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_614376.pdf;Contract_Awards_PDFs/Tender_863109.pdf
company,co0014,T.S Enterprise,co0236,H.A Enterprise,T S ENTERPRISE,H A ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_681465.pdf;Contract_Awards_PDFs/Tender_808097.pdf;Contract_Awards_PDFs/Tender_925988.pdf;Contract_Awards_PDFs/Tender_963987.pdf
company,co0014,T.S Enterprise,co0276,R R Enterprise,T S ENTERPRISE,R R ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008472.pdf;Contract_Awards_PDFs/Tender_1023057.pdf;Contract_Awards_PDFs/Tender_1023061.pdf;Contract_Awards_PDFs/Tender_1059690.pdf;Contract_Awards_PDFs/Tender_1186179.pdf,Contract_Awards_PDFs/Tender_916128.pdf;Contract_Awards_PDFs/Tender_925146.pdf;Contract_Awards_PDFs/Tender_937128.pdf
company,co0015,CONVOY SERVICE,co0046,"Convoy Service JV ( JVCA Partners [Business Share]: CONVOY SERVICE [49.000%] , Starlite Services Limited [51.000%] )",CONVOY SERVICE,CONVOY SERVICE JV JVCA PARTNERS BUSINESS SHARE CONVOY SERVICE 49 000 STARLITE SERVICES LIMITED 51 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_1060380.pdf
company,co0015,CONVOY SERVICE,co0051,"SSL- CONVOY JV ( JVCA Partners [Business Share]: CONVOY SERVICE [49.000%] , Starlite Services Limited [51.000%] )",CONVOY SERVICE,SSL CONVOY JV JVCA PARTNERS BUSINESS SHARE CONVOY SERVICE 49 000 STARLITE SERVICES LIMITED 51 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_1069564.pdf
company,co0015,CONVOY SERVICE,co0106,"Convoy Service-M/S Paradise Traders-Moshiur Rahman Chowdhury JV ( JVCA Partners [Business Share]: M/S Paradise Traders [0.000%] , CONVOY SERVICE [0.000%] , Moshiur Rahman Chowdhury [0.000%] )",CONVOY SERVICE,CONVOY SERVICE M S PARADISE TRADERS MOSHIUR RAHMAN CHOWDHURY JV JVCA PARTNERS BUSINESS SHARE M S PARADISE TRADERS 0 000 CONVOY SERVICE 0 000 MOSHIUR RAHMAN CHOWDHURY 0 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_125877.pdf
company,co0015,CONVOY SERVICE,co0185,"M/s. Udyan Builders-Starlite Services Ltd-Convoy Service JV ( JVCA Partners [Business Share]: M/S Udayan Builders [40.000%] , CONVOY SERVICE [25.000%] , Starlite Services Limited [35.000%] )",CONVOY SERVICE,UDYAN BUILDERS STARLITE SERVICES LTD CONVOY SERVICE JV JVCA PARTNERS BUSINESS SHARE M S UDAYAN BUILDERS 40 000 CONVOY SERVICE 25 000 STARLITE SERVICES LIMITED 35 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_476405.pdf
company,co0015,CONVOY SERVICE,co0188,"Udayan-Starlite-Convoy JV ( JVCA Partners [Business Share]: M/S Udayan Builders [35.000%] , CONVOY SERVICE [25.000%] , Starlite Services Limited [40.000%] )",CONVOY SERVICE,UDAYAN STARLITE CONVOY JV JVCA PARTNERS BUSINESS SHARE M S UDAYAN BUILDERS 35 000 CONVOY SERVICE 25 000 STARLITE SERVICES LIMITED 40 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_479604.pdf
company,co0015,CONVOY SERVICE,co0202,"Udayan-Convoy JV ( JVCA Partners [Business Share]: M/S Udayan Builders [70.000%] , CONVOY SERVICE [30.000%] )",CONVOY SERVICE,UDAYAN CONVOY JV JVCA PARTNERS BUSINESS SHARE M S UDAYAN BUILDERS 70 000 CONVOY SERVICE 30 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_535709.pdf
company,co0015,CONVOY SERVICE,co0247,"SSL-CONVOY JV ( JVCA Partners [Business Share]: CONVOY SERVICE [30.000%] , Starlite Services Limited [70.000%] )",CONVOY SERVICE,SSL CONVOY JV JVCA PARTNERS BUSINESS SHARE CONVOY SERVICE 30 000 STARLITE SERVICES LIMITED 70 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_775307.pdf
company,co0015,CONVOY SERVICE,co0272,"Starlite Services Ltd & Convoy Service JV ( JVCA Partners [Business Share]: CONVOY SERVICE [0.000%] , Starlite Services Limited [0.000%] )",CONVOY SERVICE,STARLITE SERVICES LTD CONVOY SERVICE JV JVCA PARTNERS BUSINESS SHARE CONVOY SERVICE 0 000 STARLITE SERVICES LIMITED 0 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008542.pdf;Contract_Awards_PDFs/Tender_214275.pdf;Contract_Awards_PDFs/Tender_948745.pdf,Contract_Awards_PDFs/Tender_89106.pdf
company,co0016,M/S. A. R. Enterprise,co0034,M/S M R Enterprise,A R ENTERPRISE,M R ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf,Contract_Awards_PDFs/Tender_1024374.pdf;Contract_Awards_PDFs/Tender_1039767.pdf;Contract_Awards_PDFs/Tender_976291.pdf;Contract_Awards_PDFs/Tender_976770.pdf
company,co0016,M/S. A. R. Enterprise,co0044,S.A Enterprise,A R ENTERPRISE,S A ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf,Contract_Awards_PDFs/Tender_1037582.pdf
company,co0016,M/S. A. R. Enterprise,co0123,M/S Nur Enterprise,A R ENTERPRISE,NUR ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf,Contract_Awards_PDFs/Tender_171570.pdf
company,co0016,M/S. A. R. Enterprise,co0132,M/S. R.S. Enterprise,A R ENTERPRISE,R S ENTERPRISE,differs by at most two characters,edit distance <= 2,no,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf,Contract_Awards_PDFs/Tender_189939.pdf
company,co0016,M/S. A. R. Enterprise,co0201,"SC & ARE JV ( JVCA Partners [Business Share]: M/S. A. R. Enterprise [49.000%] , M/S. Sapna Construction [51.000%] )",A R ENTERPRISE,SC ARE JV JVCA PARTNERS BUSINESS SHARE M S A R ENTERPRISE 49 000 M S SAPNA CONSTRUCTION 51 000,one name's words are all contained in the other,,no,Contract_Awards_PDFs/Tender_1008543.pdf;Contract_Awards_PDFs/Tender_1013268.pdf;Contract_Awards_PDFs/Tender_1069558.pdf;Contract_Awards_PDFs/Tender_1069559.pdf;Contract_Awards_PDFs/Tender_1082496.pdf,Contract_Awards_PDFs/Tender_528758.pdf
